prediction
2.0224886
15.3015785
0.96799266
5.5092425
0.92359906
1.0193839
6.7233343
1.2188553
18.096817
48.208008
2.0546474
10.068966
1.248918
9.907127
4.580632
1.276372
3.554636
2.7845874
10.768869
4.456497
6.7916803
20.118412
1.4205763
1.056535
9.47636
16.652294
2.7856722
1.424183
17.533049
5.0478373
9.7652645
13.338696
16.04572
5.8494105
3.4194746
38.675926
1.7791033
6.1031284
4.1521463
27.080654
3.3281872
79.401855
33.13761
11.386912
23.037806
11.718409
3.1360283
5.275442
1.8424509
2.6468506
20.458515
32.947556
1.5119928
0.87659717
15.176871
3.6560535
7.7849264
27.843151
0.64457947
10.916486
1.8199241
1.4537433
1.0395801
7.4411936
2.2676725
1.7045251
3.9817405
0.9586341
22.429863
4.7206044
10.642989
5.6204963
2.2752287
13.382906
3.003087
20.76444
6.0947123
7.2255964
12.460549
10.266842
19.157923
9.487087
0.7699853
23.474741
1.4422419
18.525242
2.4940774
8.760967
1.7883444
8.285124
3.4157603
3.489593
2.2992306
15.719462
3.3482018
27.605192
1.4540701
1.8618546
3.4845037
1.5161659
9.559981
1.8563566
1.8150975
1.5339705
7.242887
17.774502
4.3646
2.287754
7.9613
35.397415
13.363897
51.33738
1.4074235
20.5029
21.140924
1.1502742
1.6844878
11.699775
18.913464
2.379506
47.828617
1.1255498
1.0434164
25.816624
1.7849178
3.8117037
0.8461908
7.7547474
17.844456
7.2743883
8.927021
10.475697
52.97982
16.35879
0.74056184
1.8619529
15.8036175
1.5600659
3.3522916
3.2285044
5.700783
1.3092377
10.333764
1.433465
15.694854
1.8769157
2.3337626
1.7047334
8.291033
1.0378202
0.9221009
21.679829
0.7671324
1.474616
1.6518631
23.47818
1.3205805
1.476628
6.721131
101.21916
10.402737
2.720744
21.812492
23.804054
14.808458
4.3313494
1.8432938
1.4206603
1.5250628
1.1082926
1.2665706
6.2354
6.177326
13.21864
1.2495162
14.372845
0.7621352
7.068725
2.9553921
3.1293054
36.805298
1.7894473
1.9138205
25.439543
19.027477
0.6432962
3.460517
16.906483
41.201916
1.3773507
25.166262
2.5670216
0.84988904
25.383808
5.15634
6.218357
2.4295237
26.602135
5.5741205
2.8904428
0.99589854
4.3869286
19.855173
5.61316
2.7165258
23.317509
4.229607
1.7134387
28.926582
0.87073785
17.941814
13.121389
13.072786
13.207676
7.3727136
12.743679
20.473045
1.668772
0.52878726
9.015295
0.99923915
1.1628045
11.844477
5.538018
5.6854496
3.2728095
8.11257
4.469695
4.389702
7.7988176
1.9805505
1.2729434
1.0173584
1.3862169
56.86631
1.1085997
0.6147616
2.2181892
19.869215
0.6987171
2.5971177
1.1592939
25.042221
2.0027962
2.243209
4.0413265
28.648008
20.973892
1.3955455
5.4067717
1.4081714
1.3663944
0.66080415
38.077076
7.0298567
1.632009
2.432148
5.0471277
17.040062
31.503614
9.213104
5.9318433
1.2452371
3.7789645
14.648866
1.3863573
65.88057
0.8078321
1.397949
2.3323507
1.6952239
1.3723558
15.12942
2.9561534
14.358347
18.701443
0.7321514
6.849161
61.025757
2.4528065
2.1455367
2.2103
2.3257806
15.16361
12.841076
42.697136
2.0723128
1.6316342
25.90346
0.6204643
27.688633
1.2898343
2.3797832
2.7755418
5.8519864
2.2843995
13.1225
23.798962
33.642555
63.51219
16.040184
5.950739
18.948952
4.203843
0.77782726
1.0758283
5.1599965
13.476829
0.9838403
2.8567142
13.03839
2.2811854
13.895796
13.823303
6.389287
4.9494348
0.6632451
1.057299
5.9774365
4.605962
0.918507
1.0520155
2.7499564
0.7302094
13.179173
13.65508
2.9686928
1.9394915
6.871251
1.0855007
2.713881
2.3969002
1.2705818
25.060814
54.17161
1.9705939
2.7646556
24.85363
19.26807
12.566288
1.5969023
18.266006
2.293097
2.1441314
2.6992724
3.2288613
1.2368157
14.876218
3.1279502
64.75012
7.299032
16.80871
1.2346194
25.671883
1.03651
24.15714
9.15716
5.57126
8.453209
69.13695
9.399849
18.11108
5.311058
21.682442
16.419378
2.075942
20.125046
0.6125352
20.681808
7.168128
8.4484625
3.2268746
70.95528
11.144857
1.7597994
19.273163
2.30352
8.836081
11.625939
18.339882
28.148056
3.0231342
3.3582983
1.7192506
25.91776
8.762469
1.0415154
0.7486161
7.3765097
3.9722831
1.5732257
4.356642
