id,target,pred
710,10.746036,4.329025
712,16.562309,5.797346
715,3.785559,6.4893804
721,4.354954,7.634268
726,3.918785,2.5239468
731,6.896356,12.55217
733,11.076224,8.519819
737,8.009264,7.023348
738,2.009717,2.4146912
749,6.811661,5.2754574
751,6.405518,9.360105
752,31.092091,16.422848
754,3.098838,21.104532
771,15.527843,14.500582
778,2.67016,1.9384167
780,2.460085,2.3249545
792,18.95229,18.382942
800,0.727701,1.715906
808,0.974152,4.6826544
813,2.910626,4.1269503
816,1.440084,1.8577
824,1.09857,4.7083693
826,2.531986,1.8402073
836,6.34342,10.837397
849,26.361349,27.88892
855,20.3542,21.806984
861,0.371967,0.8936565
865,0.475811,0.8022362
866,1.325007,0.7957785
873,0.574809,2.1495552
883,15.352386,12.307891
885,22.758888,17.675045
886,53.251198,21.744135
888,17.81831,23.703533
890,23.395538,8.0716505
892,30.130507,23.88866
893,15.282087,12.635067
898,20.695189,37.336723
902,1.351661,1.5571494
906,0.447931,1.2139821
908,1.548492,17.364365
910,2.353194,1.3921682
913,0.752906,1.2417531
915,0.379139,1.5224956
917,0.808489,1.1257808
923,5.659023,10.646788
925,4.369329,11.3637295
931,2.922592,3.1498146
934,2.429777,3.9096165
947,24.93265,12.379653
948,20.597815,19.753069
963,14.949219,4.647464
970,11.856807,5.9690986
973,5.689508,5.6814594
974,5.149569,4.779151
981,6.92522,4.6958494
982,50.083378,27.88612
983,5.214036,23.98716
985,22.322506,16.144188
988,3.682025,4.1668158
993,28.452702,39.020977
994,35.58902,22.518791
1004,28.65049,27.986763
1007,20.808357,14.907818
1039,4.113974,5.6231956
1043,4.312071,6.3701477
1050,9.951009,2.8503482
1054,8.583063,5.160532
1056,7.120992,7.011168
1067,28.42135,28.940796
1070,5.144862,3.1045954
1083,11.398407,5.788735
1085,4.931716,5.66728
1087,3.042872,2.8909616
1096,1.52865,1.571067
1098,0.744258,0.9381748
1104,1.3768,1.7718346
1109,0.661458,1.3162308
1112,4.546483,6.928396
1121,3.219683,4.681239
1131,5.553562,4.4546432
1137,12.405477,10.09008
1143,2.807153,3.371091
1163,13.929513,11.639364
1164,1.641985,1.7793958
1165,10.566686,15.467379
1170,0.437427,0.9925314
1175,1.640328,2.607085
1182,16.933754,8.521004
1185,13.727031,8.450371
1186,30.744076,16.339436
1189,12.899269,10.90655
1193,16.823059,16.943127
1194,11.566352,10.021254
1199,3.921053,7.377617
1223,15.320616,12.550252
1230,12.342003,5.879466
1245,14.825899,25.508818
1247,15.591154,13.525162
1259,1.187964,4.942343
1260,0.829472,3.6042771
1265,1.957343,2.0027955
1266,4.067076,3.5830493
1269,3.050559,2.0729842
1273,1.055394,1.2236115
1274,0.806872,1.3315167
1281,0.903134,1.419609
1284,2.347256,2.1640143
1285,1.018895,3.4030015
1290,1.070697,1.5276697
1293,0.754744,1.0966017
1325,1.108509,1.8751547
1328,24.554028,16.44347
1337,9.275727,29.963736
1339,4.068024,19.627731
1341,17.839005,22.324764
1343,12.399662,11.123435
1349,23.661842,21.59296
1352,14.818049,14.859684
1355,16.47928,15.921652
1368,13.101367,9.9844475
1370,10.218368,14.58798
1374,18.247486,12.873692
1380,4.844142,12.538334
1381,23.944725,20.779589
1389,19.904945,15.384103
1398,11.380493,14.145813
1403,4.718996,11.125542
1405,23.536766,18.61159
1410,14.840191,25.00705
1417,12.151067,12.205334
1418,12.802684,10.068962
1420,4.036561,12.041598
1435,0.94839,1.4134903
1436,15.07183,4.7266703
1449,0.729644,0.90115654
1452,11.098406,11.567426
1453,7.723294,6.405115
1461,2.383528,2.1353917
1463,0.833834,0.51104283
1466,2.871833,2.344913
1467,0.879811,0.7487721
1476,3.381201,5.0998306
1486,0.836236,0.8586129
1491,2.318793,1.7439874
1501,6.246524,15.454999
1502,49.405048,30.013191
1508,16.769157,17.363066
1509,7.030929,9.4578
1510,12.677056,3.456656
1513,32.908424,28.048141
1521,0.844009,1.0240824
1524,7.655567,4.3582783
1530,0.686046,13.842854
1538,0.843577,1.0084004
1539,0.544363,0.9503859
1544,0.778294,2.8234854
1547,0.178178,0.89592934
1550,2.272598,2.6447883
1558,26.478239,23.845947
1560,1.231373,3.9626315
1561,17.541281,16.113312
1562,2.164493,1.1156801
1564,0.509765,1.0291808
1566,1.056717,2.2369373
1567,0.770344,0.95289457
1569,0.272718,0.999723
1576,4.646792,2.7257442
1584,3.681669,21.725563
1588,9.925605,17.173344
1591,21.98765,14.701326
1592,1.365558,1.875724
1594,16.717085,14.379081
1596,11.194071,32.240757
1598,3.886156,2.515724
1601,0.411492,0.99880654
1607,1.006733,1.836262
1611,1.61229,1.1889366
1612,1.476082,2.9280238
1614,38.025074,17.542374
1615,0.530662,1.2995691
1620,11.407581,7.44853
1624,0.613077,1.5318432
1637,2.227046,3.4036283
1640,0.970901,1.3264478
1642,1.515117,2.2089312
1659,24.623447,14.42537
1662,0.403826,0.7636036
1671,0.541251,0.9266425
1672,0.374229,1.1399239
1688,0.455762,1.2958728
1689,0.330275,0.7772572
1691,0.484712,1.0759522
1694,0.545123,1.0790867
1702,3.285926,2.3571732
1712,1.20276,1.0968828
1714,3.606336,3.3903384
1729,30.850695,30.977364
1735,5.350449,10.747247
1740,82.627777,25.851974
1743,24.041822,12.810514
1745,3.031657,5.5933733
1748,8.834218,11.460587
1756,10.816711,9.199006
1771,0.273044,0.7922876
1777,0.932212,1.2681133
1784,0.509917,0.7176074
1793,0.350611,0.88772446
1795,0.343432,1.0208917
1798,0.772802,0.87172484
1804,22.151579,17.629234
1805,0.468324,0.57513547
1813,0.942347,1.1343899
1814,2.076851,1.3556539
1817,1.057448,1.4544287
1820,3.441648,0.99187154
1826,1.45305,1.7485762
1830,0.354367,0.7971771
1831,0.214451,0.6573391
1833,3.380961,1.6181903
1835,0.385479,0.7952727
1844,1.72483,1.5802857
1846,2.625563,1.4067022
1850,0.376275,0.563056
1859,0.51555,1.4525528
1860,1.742467,1.1480479
1861,1.355203,1.3684325
1862,0.499028,0.64998865
1866,1.085718,1.3393003
1867,0.436418,0.97258204
1868,0.903934,0.81654155
1873,0.33609,0.8813222
1874,0.527347,0.6917938
1878,0.44589,0.801671
1883,0.511873,1.0116472
1889,0.899298,1.1013192
1891,1.379771,1.0160751
1909,7.276319,2.4766564
1911,1.31555,1.1893954
1912,20.986639,26.904453
1913,1.207716,1.2841432
1915,1.110933,1.0544353
1916,1.801657,1.17236
1918,4.209018,0.9484266
1921,0.937765,0.95442605
1924,2.078467,1.0157886
1936,16.543257,15.83839
1941,19.980207,4.194639
1947,1.403139,1.1178114
1956,0.448953,0.79251057
1961,1.20544,0.99138343
1963,0.383947,0.75386375
1966,2.192612,1.9406126
1972,22.663853,28.365675
1973,18.311275,8.985695
1988,21.587093,21.749304
1991,30.818306,8.053289
1995,0.393584,1.4791322
2002,0.66794,0.860654
2003,0.750741,0.77045333
2005,0.648792,0.5904064
2008,0.388595,0.8293582
2010,0.617642,0.8012936
2012,1.242971,1.27902
2014,0.762064,1.351285
2018,0.356096,0.63223314
2031,20.847372,23.387215
2033,0.689015,3.963486
2034,1.775747,3.5789094
2045,0.474061,3.1275277
2046,0.700025,2.129146
2057,26.325336,20.425776
2058,18.597904,23.200418
2078,12.704929,14.359719
2084,0.999958,2.034999
2086,0.879176,1.6733867
2089,0.923209,2.2611427
2090,7.704909,5.2562923
2098,6.298892,6.4851456
2099,2.907858,4.782819
2102,2.538247,4.47873
2103,1.413049,2.5576844
2106,14.050154,10.67137
2107,7.567343,9.686953
2111,0.98242,2.4831545
2112,0.662657,1.5872965
2118,18.764397,16.771076
2119,1.583727,3.0119023
2123,3.934043,4.1040573
2127,0.541014,1.0668783
2130,8.533031,56.91527
2132,7.874238,9.503587
2134,20.076223,15.107438
2147,22.215149,18.572876
2149,18.95512,14.666538
2154,0.567799,1.1167408
2159,23.419901,17.195982
2162,0.894625,3.4139717
2172,7.496172,5.439919
2178,0.445835,0.8979044
2181,0.456844,1.1677461
2184,1.200554,1.2866056
2215,0.543746,1.1186949
2216,0.278952,0.85487026
2218,0.520582,1.3697221
2222,3.614847,4.4089813
2223,4.18591,4.324354
2233,2.602026,2.6373837
2236,1.201727,1.9796348
2243,2.606812,2.9817793
2244,0.889422,1.7550159
2249,3.078825,1.9828334
2258,2.227067,3.6062026
2259,1.612316,1.8388159
2266,1.332489,1.0094768
2276,2.223366,1.7768564
2282,3.200603,4.4627542
2285,8.289801,2.1135247
2287,2.223625,1.8013117
2290,2.847532,2.492321
2293,3.395066,2.2820468
2304,3.306825,4.562872
2306,6.264485,5.262965
2318,1.187319,2.368145
2320,11.226024,11.310743
2322,1.679347,1.5760372
2329,1.847713,0.8284174
2332,3.143626,2.7123795
2333,2.949486,2.51475
2338,10.178271,4.684399
2339,4.291754,5.1361194
2341,77.855423,123.6734
2344,0.732186,0.86098945
2349,0.95365,1.2895839
2350,0.584732,1.4960252
2365,1.839219,1.8904779
2372,201.121246,27.538706
2374,82.13871,53.400253
2375,5.095801,7.422044
2377,0.890773,0.7253875
2379,1.35574,1.324574
2380,191.507034,40.061863
2381,177.708633,58.35534
2384,1.779512,2.5207067
2392,5.592853,10.052038
2394,10.739426,5.8999248
2398,4.897239,2.3187609
2400,0.83966,1.3717432
2405,44.512157,34.561806
2414,53.640736,17.086853
2417,50.890911,36.59349
2422,0.903398,3.088001
2431,26.961975,1.2360368
2442,131.723862,27.236006
2446,188.216858,22.491817
2459,102.906273,15.035633
2460,75.269875,38.105362
2462,187.257568,5.069226
2466,47.239086,37.31756
2467,9.527268,23.038834
2468,53.692188,12.5386305
2470,7.56548,10.736659
2478,1.024379,9.0328245
2493,1.639397,2.06071
2494,1.891429,2.6646726
2506,1.782541,3.422077
2507,2.765423,5.9500494
2512,4.285524,3.5266762
2531,5.269555,5.3154507
2536,0.687087,3.2043457
2550,5.953403,5.969949
2567,1.505673,1.6889231
2571,2.325504,6.9624624
2575,4.185368,7.929966
2576,1.384531,2.0386906
2592,3.987716,2.2345715
2597,6.386295,5.569046
2606,1.537441,2.4887023
2608,0.66023,2.3510451
2611,1.872123,2.2373104
2618,4.959769,3.795399
2619,2.368511,1.5625004
2621,22.029568,38.69316
2622,1.478777,1.7348082
2624,4.125512,9.443706
2631,17.212788,22.590616
2633,1.520676,2.0311227
2635,3.089375,1.9266257
2642,1.545244,1.9471025
2644,1.354648,3.429008
2650,0.608066,1.1866552
2652,2.361671,2.290965
2662,13.772134,4.462811
2663,3.504192,5.002597
2664,11.82846,8.1258545
2667,2.403316,2.7289925
2684,2.007844,2.2214842
2686,8.44402,9.535524
2692,9.546933,6.033818
2696,1.014491,12.221514
2706,8.864449,7.3988886
2709,5.016241,6.1945963
2710,6.22224,4.801798
2721,1.831574,1.8043518
2727,6.08117,4.224807
2730,1.87658,2.2617671
2732,7.41362,9.292374
2736,6.125098,3.992079
2737,3.606682,3.2012634
2743,20.567125,10.021779
2768,5.49713,3.6772532
2772,2.589267,3.3028712
2783,0.497115,0.8664094
2784,0.774734,1.1371562
2793,7.518863,5.6842093
2794,7.388166,6.9540935
2798,9.752591,10.0008335
2805,2.87461,11.6678705
2807,5.690105,9.039284
2809,5.79423,7.513723
2815,7.512903,3.4075913
2818,2.94384,3.403745
2821,7.181215,4.6566606
2823,51.24712,51.324944
2830,0.921811,1.6531051
2833,0.781056,2.808631
2836,1.072322,1.8928342
2837,0.871844,1.3117533
2841,6.638475,4.7533274
2849,2.065411,2.206378
2855,4.61072,6.589016
2861,12.503514,2.1098266
2867,4.204172,2.157006
2872,6.051838,2.6572523
2882,1.117898,1.589123
2887,4.224446,3.6899757
2892,0.96447,1.8085998
2893,1.232514,1.181989
2894,2.338701,4.1345277
2895,1.044025,1.1892216
2896,1.336519,2.6368513
2905,1.436304,1.8836948
2910,0.944573,4.7870407
2914,1.458404,2.2400236
2924,20.954121,23.867561
2926,32.949017,35.049442
2930,1.367362,1.948866
2936,1.866509,1.7308792
2938,2.094576,2.9280248
2943,1.228484,0.9756457
2954,18.524715,13.737703
2956,22.483767,27.825947
2961,0.900688,1.5194256
2974,0.810382,0.6484659
2979,1.423957,1.0882462
2984,1.878993,1.6888281
2989,142.735641,37.331215
3007,9.429906,13.5025
3019,2.239704,4.3647585
3025,9.389206,12.704221
3028,5.403338,6.5174894
3029,5.918302,6.0078554
3030,11.474701,8.468233
3034,2.673302,3.0656834
3035,1.461467,2.9172897
3036,1.730798,3.0911767
3045,0.405624,1.5124588
3046,0.82071,1.1922681
3050,2.33378,4.6902347
3055,0.831272,1.599774
3057,8.780233,11.690741
3079,1.196622,1.4587138
3081,0.625031,0.6677304
3082,3.486347,13.7741165
3084,8.648443,5.1844406
3085,3.14269,4.5895815
3090,13.606806,8.806452
3094,1.253104,1.320542
3099,2.052243,4.981561
3105,39.309425,6.020342
3107,2.030229,2.0010138
3114,0.420558,0.6743543
3118,0.640378,1.7478719
3121,2.669556,7.5953784
3123,4.701363,2.6673837
3127,4.861781,2.5577474
3132,2.51925,3.3640957
3135,2.286829,4.0175743
3138,2.815059,3.6581283
3141,3.680516,3.437808
3146,2.221736,6.2042904
3147,4.50912,2.3657336
