id,target,pred
0,83.716904,0.70204675
14,3.607003,1.8771255
17,28.671942,6.8544106
22,2.439213,2.6051226
25,44.60408,15.373991
29,59.104649,78.92159
30,17.839291,21.457886
31,3.781048,5.704791
32,464.81076,96.65834
43,3.381527,2.6101346
44,17.095942,6.857379
45,1.326989,2.5009449
48,27.214636,7.143365
51,511.658508,213.235
52,125.215012,82.30599
56,21.959511,13.201475
63,7.773493,6.894107
67,3.837961,2.2247353
69,7.622139,11.91049
70,5.249578,5.8846107
73,0.986971,1.0874169
76,2.74393,4.2877245
80,3.716657,1.960527
87,25.393211,21.68145
88,22.938702,17.75621
93,23.170273,27.418175
102,11.160483,10.317029
108,24.271761,8.16371
111,3.881922,2.9027848
120,2.389595,3.208117
124,14.311051,12.268869
134,1.410858,1.9519217
135,5.242535,3.0695286
139,1.699298,3.030926
141,6.13079,5.5089974
144,0.973567,1.0277793
149,20.622915,20.762226
152,51.535183,16.32057
162,2.539555,2.9536073
166,4.614196,2.1307707
170,74.287125,23.489922
173,7.080837,8.801437
174,183.134903,216.49283
175,0.837459,6.3640423
176,0.924572,1.0820204
177,0.642918,0.8287617
178,0.408208,0.81575143
183,2.122974,1.1008943
184,2.618416,6.1156273
188,2.941877,2.6249125
192,152.746063,80.23448
194,23.313437,10.771278
196,16.579731,9.110416
203,25.048101,13.608928
211,3.601131,3.9276247
214,0.952367,2.1059718
218,1.369619,1.4221613
233,33.796738,4.194826
239,12.231404,15.689541
240,2.361815,3.5736122
246,14.478289,19.67215
251,3.929826,2.4549713
254,27.865791,15.101139
256,2.257558,1.0904629
257,1.285751,1.6760302
266,41.559845,51.81681
270,7.010403,10.607405
279,59.181969,60.34439
282,2.571077,4.7575545
289,7.029329,15.164805
291,6.589354,8.218279
296,4.794317,4.6219935
298,20.332018,33.29276
299,8.660226,15.561445
309,1.060424,0.6152773
313,1.243292,2.079448
314,1.227354,9.990092
318,0.872902,5.4901376
321,31.844757,21.47179
322,5.55649,9.954443
324,24.886824,39.410614
325,16.46838,9.567627
331,3.082928,13.892284
332,38.493156,83.18864
343,16.269421,26.26818
346,32.651295,41.26284
354,1.977407,31.822502
361,7.13484,5.7634106
366,1.777108,3.8358297
368,3.504207,3.4415479
370,11.460526,14.889444
387,3.378882,1.3064374
393,4.717421,3.3799582
402,5.882101,3.1015801
408,7.927879,19.501007
410,63.920769,5.4683657
411,3.246493,6.2785406
414,0.352131,0.87267566
416,4.616918,5.423546
420,63.222881,33.18334
423,23.831184,52.8011
430,4.199632,6.3486576
432,40.05872,20.31
433,1.457003,1.6895862
436,0.970833,1.5258385
438,5.337334,2.6818366
439,2.441215,3.7522373
442,4.818327,3.1509333
443,13.989277,65.90301
449,9.548739,12.350977
450,17.471855,9.006277
457,2.733602,1.5574633
460,68.736435,13.431861
463,4.812803,3.1814518
468,1.537652,0.9423253
471,13.760623,6.5577054
472,5.768431,6.355317
478,0.672031,1.0743535
479,31.489595,7.7577553
485,15.366205,8.317034
486,207.014282,13.570748
495,7.067763,6.46514
501,78.642616,46.769363
506,29.939245,8.197918
507,15.211449,17.152021
511,31.566561,64.90532
527,5.205817,4.98896
528,14.134505,9.492737
532,131.440536,83.55149
533,18.47254,10.994604
535,1.257863,1.9942544
544,116.403572,17.023232
554,3.723285,6.4546967
555,1.864235,2.4656472
557,8.170709,13.014629
564,66.551758,65.83015
565,4.007401,8.356158
567,35.106045,45.244728
568,38.74284,18.432682
572,1.063901,3.5600777
578,12.056229,13.225086
581,5.346393,4.206662
582,2.712738,10.146509
594,3.341385,23.763086
596,2.696653,169.40959
598,91.66169,67.437454
599,32.946083,38.870117
601,3.952701,8.232952
602,0.414807,0.6803755
605,2.733114,2.5726519
610,7.31972,18.029419
611,1.236109,2.576776
612,0.312195,1.295505
621,24.966871,22.380196
637,60.335255,46.23452
642,11.34586,9.582301
654,2.687945,5.0415697
670,14.925838,17.040634
676,4.015171,6.35493
678,3.837372,5.144021
679,4.494329,4.116518
680,1.392879,3.9500432
682,5.056736,4.6143837
685,0.52322,1.7588285
691,1.601776,4.482069
693,45.85043,30.42965
695,7.046428,15.849563
700,1.985047,3.8108325
718,2.242286,2.7023368
727,5.887904,5.062647
729,3.087334,1.7941544
734,5.381195,8.098566
746,5.554245,6.3699956
755,11.439235,18.344713
756,1.725242,10.771999
759,11.3519,12.457268
761,6.552744,15.452825
764,4.929633,6.173157
765,0.590523,6.1243496
776,2.933198,1.2644317
785,1.511625,1.5678062
789,1.149397,2.5435839
790,1.109145,1.7640147
794,1.109591,1.1233429
801,14.176481,5.3634243
807,0.408741,1.270616
809,16.776529,6.3318624
810,12.952349,9.859548
812,1.191511,0.87758744
817,11.944707,9.956528
819,0.417969,1.1607804
829,1.123761,2.0512667
831,1.147414,1.1468471
838,26.001053,16.191782
840,0.221996,1.0603517
859,0.496216,0.57806057
867,0.496636,1.1250092
874,0.875464,1.2556007
879,7.039419,7.475722
887,24.678377,15.6982355
900,25.975124,11.45474
903,1.947103,2.0834537
912,0.489721,1.7167301
927,3.568541,1.5641328
929,0.271991,0.6670544
930,1.922468,0.9540983
932,5.552058,4.351493
937,14.866906,18.136116
940,1.74176,2.0499797
944,2.352796,2.1826448
945,0.877413,0.6873178
952,2.771383,2.2689497
962,14.717824,14.380096
969,4.050911,5.253601
976,4.776228,14.134766
990,4.72218,4.5264425
999,20.684713,25.580332
1001,22.338305,33.563873
1003,39.993095,31.793282
1011,3.872254,3.4983907
1017,5.322598,3.824542
1018,1.59066,5.086506
1023,1.40992,1.8278805
