prediction
33.027428
1.6143676
3.6239169
0.6476995
1.111456
2.2313423
2.8113952
26.24236
1.6490064
1.4704412
1.611664
25.886486
3.1548533
6.6865253
4.455676
1.0654488
1.393929
3.6530676
1.1529377
9.087322
2.9664905
1.3297565
3.0982547
7.493197
15.866405
5.093549
0.7409889
1.7735584
18.272537
14.101931
3.0613375
5.1190367
1.8919034
1.3673949
28.079414
16.393932
2.2382245
6.0953674
3.8711038
7.782019
0.94518054
1.7181709
3.7979984
1.0934356
15.412525
4.911129
3.0570369
13.960737
2.532435
1.9257951
3.40778
2.988433
7.7915926
29.574223
1.12767
3.3768854
13.16436
2.1718392
2.8303378
3.5025778
0.65718997
3.8935707
9.624028
3.4330657
1.9673558
1.1662027
4.5089827
1.0592349
23.458979
16.708422
2.4633508
5.9506483
0.7067449
1.2284132
1.9118676
72.623955
5.490653
17.174063
2.4045835
14.068358
2.4402614
2.9403956
10.210409
11.159531
2.5132813
13.338691
5.1801214
8.594395
16.167032
26.179417
7.700676
39.46373
4.4482307
5.499716
8.622867
0.6035592
0.78340816
0.62903756
0.6955624
12.87093
14.023557
21.714737
42.441555
2.2517238
4.4233003
20.124475
9.761435
6.6569705
1.2037277
1.4584978
4.325721
61.733387
2.7122903
12.338399
7.214144
5.583664
0.75303185
0.56301343
0.87362623
10.563465
0.86490494
1.6462429
4.6842513
1.7201859
9.05299
9.068199
1.1111739
19.216022
1.5770695
1.5452132
1.3246258
0.41974682
3.8684034
69.52022
4.085908
5.308579
3.9984958
3.3901
0.797828
3.8333194
0.8409835
1.9515859
3.8593798
18.93661
4.5227375
1.6019206
5.8149824
1.3898755
6.5407543
13.800604
3.863719
2.582768
9.819353
21.896759
24.740892
1.3509974
1.2419474
13.882546
5.7147036
27.015759
4.4981947
2.534366
14.742884
0.72111243
13.566473
1.335293
2.7641983
28.117205
1.6122463
0.7834166
62.684223
7.943923
2.8725114
15.686994
3.4606686
1.4561543
1.5264771
3.2416244
22.795435
0.94501793
3.7111893
2.4101486
4.3815937
0.38012174
2.9455345
5.912618
63.6414
1.3676145
2.0561738
14.002685
2.807334
1.2811668
7.892828
1.944598
4.4036202
1.4798255
2.3655875
5.6729555
26.979683
1.7820563
4.9905386
60.66239
1.1648419
37.976402
1.3283479
17.57174
14.213669
8.512118
1.9578004
7.1053395
1.2378833
4.963127
7.4874144
11.623144
16.062977
7.861134
0.81346375
17.104586
6.414463
1.0388747
21.747082
1.9737668
2.2631001
3.9556687
3.0680356
2.4765444
1.0966239
1.3251252
1.8482118
10.453246
8.738123
1.27825
15.264095
37.900547
2.0001917
8.863594
0.9593397
26.886139
23.479126
1.640249
5.9898825
11.4837265
42.735867
14.320433
1.1396501
17.5883
5.9357347
0.85652685
0.77077395
11.352251
4.7632856
0.9079759
1.5036198
0.902411
0.96415114
8.716623
1.1085887
5.8179164
3.9326143
3.7755752
1.0335798
1.5525993
20.719654
1.9338486
6.831803
15.502247
5.423951
7.3445773
18.958614
3.0799103
11.493301
17.733324
3.2248688
14.833757
4.975643
13.131655
9.016844
1.5346256
4.2932057
21.560432
1.9580762
7.236019
24.02966
1.3094445
12.308432
10.4452915
30.511156
7.3004317
1.4883503
5.465365
3.4896805
1.2008383
5.32704
1.5794915
14.082346
0.7481237
0.6934546
25.362999
1.2072159
23.10767
0.8228172
22.946533
14.602388
20.061771
2.5992842
3.6846309
44.44265
1.3873496
1.0047338
25.466219
5.649419
1.5815713
27.668022
5.81292
1.0489
5.953272
1.5415789
2.066131
6.922512
20.576338
12.424928
1.809413
2.409434
33.39276
1.441644
30.24329
33.19344
16.590317
2.511909
2.0364382
17.835167
6.897254
1.6890849
89.88887
7.649967
68.37657
0.83109826
2.4863591
8.323135
5.9308977
43.41605
4.992783
21.442379
4.2355595
3.308819
25.560196
14.031267
0.7918657
3.8382318
17.31464
2.7052329
2.0921812
1.830057
24.733377
0.79897356
23.880358
8.361874
5.2467585
5.6488514
3.9285345
2.586258
9.221185
3.1897693
12.452539
1.7219907
3.8234086
2.4856548
8.411688
11.102111
0.45336995
9.05656
3.372342
4.4431353
4.885955
4.3487616
16.98928
5.7812624
1.2848063
47.104824
0.9617336
12.29052
13.990046
2.4544744
1.7766776
0.5740902
5.285984
11.502426
6.527358
22.760853
0.5918548
3.246173
7.2929335
2.4841542
19.109144
34.659668
1.5492905
50.956013
8.015677
0.81028384
4.4714174
3.327411
6.437001
0.93399096
108.0436
1.4282811
10.542505
9.649839
1.4043733
4.200915
3.419925
14.752481
2.0797985
13.696049
52.29249
1.7129375
10.874065
2.1427531
1.3809829
18.122204
2.0328596
0.83095825
1.3676577
3.3800302
32.81069
0.7277285
18.393501
1.2129239
4.0175796
0.92307115
0.81470054
11.143187
1.8037183
2.0174408
