id,target,pred
1364,23.523945,23.766407
1375,11.445204,9.984699
1392,15.975899,27.409346
1395,4.745224,8.9820595
1399,14.172397,14.563671
1402,11.094984,16.334446
1406,17.896772,17.548557
1413,17.25165,16.562592
1414,11.928134,13.887131
1422,3.921753,4.7514443
1423,0.608819,1.6051668
1429,0.804852,3.50989
1431,2.032867,2.3024302
1432,1.634448,1.8182831
1437,4.825845,7.7858496
1441,1.672645,2.4113955
1442,1.782047,1.7206879
1446,1.771403,2.6017196
1448,0.59931,1.7432299
1454,3.381872,3.5772083
1455,7.253208,6.1953387
1456,11.484581,11.223265
1457,0.791226,3.7829208
1465,1.655062,3.011647
1475,12.658265,14.494116
1487,1.692055,3.2193077
1494,2.291147,1.3898582
1497,27.123131,37.10377
1498,18.74444,21.949574
1503,1.24388,3.9094374
1507,31.127504,35.868477
1517,14.90575,26.594975
1518,23.11051,27.083174
1525,0.567822,0.9488317
1532,0.447995,1.3961416
1533,2.534066,2.9618378
1543,0.21296,1.3602388
1551,24.233049,22.848309
1552,7.97576,16.255127
1553,19.860079,17.577011
1557,40.902214,29.172485
1575,26.018801,24.041683
1580,19.269634,21.158848
1583,13.069769,22.77478
1586,32.071735,32.31814
1593,1.056273,20.38196
1600,3.853809,2.9129229
1602,0.619385,1.4157395
1606,1.41044,1.4865544
1608,0.37619,1.5168023
1616,20.784266,17.553328
1623,1.440488,1.5481634
1627,2.905861,2.3301988
1641,0.783132,0.8530077
1644,0.585608,1.1373028
1655,35.121048,33.04811
1656,23.130228,24.873358
1657,12.680994,31.421047
1660,113.358589,62.627674
1666,0.23484,1.0502958
1667,0.445427,0.93628055
1670,1.133717,1.1712992
1674,0.416979,0.94815314
1675,0.378905,0.9963606
1684,0.301997,2.175434
1690,0.791667,1.6399953
1697,0.432691,1.5217402
1706,4.999162,6.7348886
1713,1.919279,1.4535514
1716,0.40142,1.1549635
1717,0.946852,1.5526078
1721,1.29554,1.3540726
1723,59.266006,14.133182
1727,7.512515,13.568152
1737,24.727169,14.586149
1739,20.067011,11.485672
1746,17.917048,21.51254
1749,11.187613,32.842308
1752,106.63446,35.095722
1754,15.91978,15.183222
1764,0.415509,0.82963914
1765,0.770174,0.62750053
1766,0.972329,1.0012916
1769,0.914903,1.3057303
1775,0.542444,1.0486307
1776,0.788641,1.0920951
1778,0.89518,1.1302624
1779,0.994316,0.98858815
1780,0.903611,1.4125924
1788,1.887755,1.8950456
1789,0.415241,3.2214835
1797,1.346877,1.8305537
1801,0.512601,1.0626309
1803,0.664043,0.759149
1808,1.07132,1.384193
1811,1.874679,2.6557121
1812,9.141503,11.373552
1815,2.006723,1.8307621
1822,1.545652,1.663721
1829,0.623594,1.4329529
1832,0.294992,0.6219865
1837,0.337758,1.9717042
1839,0.69561,1.61186
1842,2.367487,1.6102519
1847,0.255591,0.8836967
1864,1.50422,1.5940902
1869,0.598163,1.2069236
1871,0.318166,1.3073658
1886,1.912183,0.8509762
1894,8.691271,1.2851259
1896,25.997288,17.285719
1902,1.420309,1.0225282
1904,0.849446,0.72210073
1910,0.986448,3.5677338
1922,0.35231,1.2755588
1927,0.461266,0.8444519
1952,1.170617,3.1058826
1967,0.510769,1.1780894
1977,20.032476,45.272964
1978,23.726845,23.766886
1980,18.278341,21.479567
1987,1.91851,3.0755048
1992,20.472504,20.49826
2009,0.590933,1.1210195
2011,0.554902,0.88786733
2015,1.646196,1.293691
2022,0.34352,0.7915764
2024,0.587669,0.7299661
2025,0.277924,0.48859292
2028,25.714361,16.99825
2037,45.801266,19.657711
2042,4.936438,5.521296
2043,0.623227,3.8707204
2059,20.40237,19.649324
2063,2.054827,13.962891
2064,1.141389,3.5528154
2066,13.523714,9.568275
2069,11.525509,15.027529
2071,15.838374,14.167828
2083,2.591576,3.7622943
2087,0.960651,3.9276907
2091,1.215244,3.3976107
2093,12.384007,12.298137
2097,10.994611,13.319908
2104,11.250546,8.96838
2114,6.418485,6.47013
2124,0.67427,1.6990137
2126,0.583269,4.161659
2131,12.978481,16.014317
2140,7.423258,10.604421
2148,4.097152,6.7928886
2155,0.530136,1.0034626
2163,1.962786,2.0158749
2167,0.669895,1.8967078
2174,0.869772,2.5089123
2177,0.507875,1.3199663
2185,0.894103,1.2937269
2186,0.904019,2.086308
2189,4.694908,5.632782
2211,2.676091,3.9001138
2212,1.978874,2.4096036
2221,5.154175,8.39024
2227,1.005742,3.0316157
2228,72.243408,15.91833
2234,2.116787,2.0613708
2242,2.628296,2.7565088
2245,2.887599,3.0098228
2246,2.102354,1.7129146
2248,1.469318,2.1860776
2251,3.173302,4.862938
2252,3.090174,3.3244367
2254,5.246616,4.728503
2257,7.18783,4.7113857
2272,0.99312,2.172711
2273,1.982568,2.0440526
2295,2.200963,2.9993048
2298,1.162549,1.6363378
2303,3.937895,4.348812
2309,3.351795,3.5656009
2310,1.295651,4.278242
2315,6.556404,8.78082
2323,3.069858,5.3528194
2325,37.75267,23.66796
2337,2.064177,4.493508
2342,3.799886,1.7375276
2346,0.576036,2.062434
2348,48.033276,26.104534
2351,2.215363,5.1176796
2355,3.522751,4.3914976
2358,6.29436,2.8090863
2362,1.178482,1.0614891
2364,2.526415,1.284981
2367,5.420926,1.7324115
2371,9.104655,45.31937
2389,166.507034,78.01557
2396,1.411606,0.55774933
2397,77.73336,28.158215
2402,1.736378,5.5542717
2407,40.656132,43.46669
2409,54.468071,55.05124
2413,17.492712,15.460702
2415,1.924931,2.8602943
2419,4.518205,5.552692
2428,3.123336,2.438385
2437,17.049347,79.324524
2439,174.231415,78.14101
2440,15.853684,13.928442
2447,1.433896,21.411287
2456,3.355837,4.924923
2457,4.704421,2.609582
2464,90.912155,41.109573
2471,24.321753,9.997505
2472,68.98053,41.013138
2475,1.499006,3.4011588
2482,0.242503,1.8417602
2496,5.983639,2.966557
2497,0.17883,0.5302332
2500,13.784659,13.902998
2515,3.400757,2.354844
2522,4.072913,1.9160484
2526,7.212021,8.301206
2528,5.296248,7.2047105
2529,0.975941,13.588169
2530,7.617588,12.008141
2535,0.896375,14.094742
2538,3.324222,20.999039
2542,1.394923,15.341337
2545,6.007141,5.4879274
2547,2.952961,2.0723493
2552,1.185263,2.3806176
2554,1.018515,7.136196
2560,2.725188,11.1034355
2561,1.994559,3.5100462
2563,6.313293,6.1362333
2574,4.391068,22.576273
2577,0.904821,1.250017
2580,0.875811,4.7071543
2581,11.854772,7.105399
2582,2.157169,5.9558306
2585,22.311323,20.804535
2589,5.344007,7.122406
2594,1.51952,1.4002469
2595,15.723159,62.600235
2603,4.084127,4.0121746
2609,0.768718,2.4889677
2615,2.450202,19.100792
2616,4.155885,5.180136
2626,3.064632,4.292495
2632,9.047408,4.3945
2634,5.469091,3.7181368
2638,3.637183,4.2786756
2649,149.218323,46.844643
2665,1.41405,1.4081416
2670,2.539447,1.9802058
2678,9.088829,7.4051795
2682,0.839349,1.223424
2683,1.061666,1.7897023
2688,4.818923,2.3386414
2694,1.746739,1.4898521
2698,2.087903,2.3309174
2700,14.631233,11.087797
2702,1.531849,3.3888545
2712,4.301033,3.5320783
2713,4.847043,4.046436
2718,3.73233,2.012796
2719,3.445529,4.744524
2724,1.672723,2.0719957
2726,4.596803,2.9063334
2742,1.170521,3.9389472
2744,14.384556,6.876968
2745,2.026328,3.2904994
2752,1.467833,4.612708
2757,5.092021,6.1736493
2759,4.033563,4.838259
2761,4.305365,3.7244782
2764,3.145405,4.278435
2769,3.665614,4.9323797
2774,1.600996,3.0931692
2775,3.677466,3.2748451
2778,1.243423,2.5949168
2780,1.214171,4.0914927
2782,0.814463,2.5511537
2785,0.715279,0.8182555
2786,0.924259,0.8615638
2795,7.262834,6.5065784
2800,4.102632,8.029498
2801,3.338817,8.029784
2802,46.917137,30.185162
2804,1.265271,2.550057
2819,2.588133,1.8895969
2822,26.839125,18.507954
2825,9.945062,8.075662
2827,90.12812,22.999144
2831,3.379298,2.065962
2834,4.405112,2.2815385
2840,1.985533,2.9010034
2846,3.6657,4.123831
2847,2.748873,2.9980779
2854,1.616563,1.5245905
2856,0.958477,30.531897
2857,5.53934,2.8166232
2858,15.567137,14.86825
2868,6.58693,5.428652
2869,3.078108,1.8110948
2870,1.000407,1.8210429
2884,1.155129,1.9560263
2886,7.602491,19.096138
2898,2.825713,1.5793139
2901,0.547893,1.5601337
2903,1.150986,1.3227215
2907,1.490841,1.9839857
2911,1.427299,2.260818
2918,1.527301,1.5122739
2922,0.368132,0.93901485
2932,1.819644,1.6285274
2934,2.996197,3.0566216
2935,1.938887,2.3937297
2937,2.855356,2.9276495
2948,1.343144,1.3875636
2953,36.019768,47.599358
2959,0.776661,0.7954295
2963,0.41589,0.8634286
2966,1.047719,1.3292286
2973,0.227448,0.7173774
2975,0.398689,0.80125606
2976,0.775805,1.0081344
2987,0.939602,0.9465866
2992,1.634201,3.1658037
3001,14.811944,18.182888
3013,2.49853,4.8600836
3022,2.335476,3.1897411
3032,4.515116,3.0539248
3037,1.130367,2.859718
3038,1.239735,3.1013784
3040,0.741798,2.034566
3047,2.289724,1.4148648
3051,0.227837,0.5768549
3059,11.817826,14.908744
3066,3.162742,14.186347
3070,0.397358,0.57075214
3077,3.417613,7.9507656
3078,1.024641,1.2982004
3086,10.847953,8.653507
3095,12.436707,28.631584
3109,0.996863,1.2504059
3110,1.081368,2.6736434
3113,9.738557,13.370613
3126,9.039411,12.083313
3130,1.015957,2.640324
3133,3.090096,2.280264
3134,20.101816,19.958513
3142,2.288473,10.594804
3148,2.159339,3.8966208
