id,target,prediction
398, 80.198486, 43.645042
401, 2.909141, 7.709348
409, 13.774784, 44.308025
413, 9.058872, 9.082185
421, 13.447206, 14.687113
425, 40.689270, 44.572269
427, 29.049402, 6.832201
429, 27.769466, 44.907272
431, 1.559327, 0.626217
444, 15.704515, 6.524436
447, 1.207992, 1.241945
453, 0.577028, 0.478025
458, 2.180136, 1.458359
465, 115.354797, 47.258503
476, 80.523613, 47.380638
481, 5.529696, 3.257150
483, 4.077938, 2.209456
491, 2.960614, 1.451634
500, 2.792799, 1.082058
503, 7.993262, 3.166229
505, 24.326588, 15.150689
514, 3.526793, 6.435877
519, 11.905856, 14.094010
526, 73.703682, 47.666481
529, 3.944808, 3.445953
534, 25.369753, 1.463004
545, 4.995132, 46.374172
548, 1.812539, 2.117013
552, 3.748533, 6.902384
556, 16.904158, 15.005160
570, 31.042553, 42.425587
571, 1.994332, 35.494438
576, 2.032334, 5.707882
579, 0.344430, 1.739552
583, 7.714733, 18.559633
584, 1.915974, 20.422066
585, 2.796773, 3.031331
588, 22.714432, 9.846982
590, 7.864332, 12.192067
591, 32.167488, 5.574405
593, 184.876053, 33.607895
607, 4.573371, 5.380860
614, 2.193555, 2.651214
619, 19.138470, 14.276255
628, 14.548474, 6.506614
634, 14.471999, 6.652026
636, 4.409896, 5.734766
660, 13.031177, 10.360841
672, 4.468510, 21.989580
674, 2.819989, 3.613793
686, 5.291623, 4.589610
687, 23.599848, 35.259415
694, 3.065492, 1.654769
696, 1.841625, 1.650616
697, 1.644803, 1.636115
704, 9.030931, 4.375259
710, 10.746036, 4.472409
712, 16.562309, 4.601105
715, 3.785559, 4.882351
721, 4.354954, 3.847403
726, 3.918785, 3.769439
731, 6.896356, 11.399395
733, 11.076224, 7.931813
737, 8.009264, 3.935244
738, 2.009717, 2.896239
749, 6.811661, 5.152960
751, 6.405518, 8.080725
752, 31.092091, 8.363511
754, 3.098838, 9.167463
771, 15.527843, 9.375757
778, 2.670160, 0.905008
780, 2.460085, 1.936766
792, 18.952290, 20.221350
800, 0.727701, 0.688952
808, 0.974152, 1.744044
813, 2.910626, 2.756572
816, 1.440084, 0.957069
824, 1.098570, 1.441560
826, 2.531986, 1.123916
836, 6.343420, 6.224901
849, 26.361349, 20.495668
855, 20.354200, 14.261101
861, 0.371967, 0.405136
865, 0.475811, 0.432383
866, 1.325007, 0.523115
873, 0.574809, 1.386541
883, 15.352386, 8.836888
885, 22.758888, 17.592001
886, 53.251198, 24.145521
888, 17.818310, 20.822470
890, 23.395538, 6.680164
892, 30.130507, 28.059523
893, 15.282087, 7.921808
898, 20.695189, 41.556072
902, 1.351661, 1.302137
906, 0.447931, 0.625243
908, 1.548492, 12.854718
910, 2.353194, 1.202062
913, 0.752906, 1.143327
915, 0.379139, 1.328766
917, 0.808489, 0.904770
923, 5.659023, 8.106027
925, 4.369329, 11.374980
931, 2.922592, 2.538888
934, 2.429777, 3.690022
947, 24.932650, 7.920507
948, 20.597815, 20.496071
963, 14.949219, 2.520028
970, 11.856807, 4.402860
973, 5.689508, 3.608703
974, 5.149569, 3.881273
981, 6.925220, 4.140450
982, 50.083378, 23.607767
983, 5.214036, 16.639139
985, 22.322506, 7.937876
988, 3.682025, 2.473036
993, 28.452702, 31.982702
994, 35.589020, 19.273373
1004, 28.650490, 16.096630
1007, 20.808357, 12.992656
1039, 4.113974, 7.773638
1043, 4.312071, 5.291385
1050, 9.951009, 2.447100
1054, 8.583063, 3.848706
1056, 7.120992, 5.753670
1067, 28.421350, 22.630615
1070, 5.144862, 2.693027
1083, 11.398407, 4.230234
1085, 4.931716, 3.409592
1087, 3.042872, 2.221029
1096, 1.528650, 0.744458
1098, 0.744258, 0.439903
1104, 1.376800, 0.916712
1109, 0.661458, 0.797836
1112, 4.546483, 8.274200
1121, 3.219683, 4.668582
1131, 5.553562, 2.543929
1137, 12.405477, 4.753454
1143, 2.807153, 2.744361
1163, 13.929513, 11.328945
1164, 1.641985, 0.992358
1165, 10.566686, 13.269753
1170, 0.437427, 0.691575
1175, 1.640328, 1.758554
1182, 16.933754, 8.268939
1185, 13.727031, 9.547614
1186, 30.744076, 14.497958
1189, 12.899269, 8.648194
1193, 16.823059, 13.803463
1194, 11.566352, 9.026772
1199, 3.921053, 8.181793
1223, 15.320616, 9.988111
1230, 12.342003, 4.271164
1245, 14.825899, 22.310884
1247, 15.591154, 11.317457
1259, 1.187964, 2.899233
1260, 0.829472, 2.782302
1265, 1.957343, 1.858277
1266, 4.067076, 3.530725
1269, 3.050559, 1.910100
1273, 1.055394, 0.724886
1274, 0.806872, 0.616219
1281, 0.903134, 0.842172
1284, 2.347256, 1.759830
1285, 1.018895, 2.624063
1290, 1.070697, 0.725706
1293, 0.754744, 0.708044
1325, 1.108509, 1.287717
1328, 24.554028, 14.931199
1337, 9.275727, 19.343351
1339, 4.068024, 16.034056
1341, 17.839005, 13.910764
1343, 12.399662, 11.717070
1349, 23.661842, 21.692574
1352, 14.818049, 11.589181
1355, 16.479280, 12.914032
1368, 13.101367, 9.368941
1370, 10.218368, 8.449386
1374, 18.247486, 12.076399
1380, 4.844142, 10.058326
1381, 23.944725, 16.789618
1389, 19.904945, 12.346703
1398, 11.380493, 10.862027
1403, 4.718996, 7.883906
1405, 23.536766, 12.374204
1410, 14.840191, 17.969648
1417, 12.151067, 10.124537
1418, 12.802684, 10.034839
1420, 4.036561, 13.925204
1435, 0.948390, 0.959925
1436, 15.071830, 3.424196
1449, 0.729644, 0.590516
1452, 11.098406, 7.624300
1453, 7.723294, 6.582440
1461, 2.383528, 1.586701
1463, 0.833834, 0.168153
1466, 2.871833, 2.563196
1467, 0.879811, 0.400951
1476, 3.381201, 7.855575
1486, 0.836236, 0.576132
1491, 2.318793, 1.246646
1501, 6.246524, 13.414119
1502, 49.405048, 21.873482
1508, 16.769157, 15.543756
1509, 7.030929, 10.229517
1510, 12.677056, 11.551423
1513, 32.908424, 18.504789
1521, 0.844009, 0.759540
1524, 7.655567, 2.506176
1530, 0.686046, 2.073469
1538, 0.843577, 1.057811
1539, 0.544363, 0.248686
1544, 0.778294, 2.071971
1547, 0.178178, 0.356739
1550, 2.272598, 3.072774
1558, 26.478239, 20.097130
1560, 1.231373, 4.300671
1561, 17.541281, 15.181697
1562, 2.164493, 1.113535
1564, 0.509765, 0.694004
1566, 1.056717, 1.522415
1567, 0.770344, 0.740481
1569, 0.272718, 0.593069
1576, 4.646792, 1.927105
1584, 3.681669, 19.586824
1588, 9.925605, 12.987529
1591, 21.987650, 12.705075
1592, 1.365558, 1.539838
1594, 16.717085, 12.859399
1596, 11.194071, 25.581503
1598, 3.886156, 1.619983
1601, 0.411492, 0.833574
1607, 1.006733, 1.740865
1611, 1.612290, 0.759921
1612, 1.476082, 2.140318
1614, 38.025074, 19.615953
1615, 0.530662, 0.642053
1620, 11.407581, 7.736494
1624, 0.613077, 1.034431
1637, 2.227046, 1.871260
1640, 0.970901, 0.534267
1642, 1.515117, 1.480638
1659, 24.623447, 17.395205
1662, 0.403826, -0.158060
1671, 0.541251, 0.441681
1672, 0.374229, 0.551227
1688, 0.455762, 0.806351
1689, 0.330275, 0.284632
1691, 0.484712, 0.664607
1694, 0.545123, 0.595208
1702, 3.285926, 1.376901
1712, 1.202760, 0.787348
1714, 3.606336, 2.095020
1729, 30.850695, 18.258356
1735, 5.350449, 7.044049
1740, 82.627777, 13.372011
1743, 24.041822, 8.939541
1745, 3.031657, 7.266324
1748, 8.834218, 6.267067
1756, 10.816711, 6.749592
1771, 0.273044, 0.127984
1777, 0.932212, 0.470983
1784, 0.509917, -0.122648
1793, 0.350611, 0.164537
1795, 0.343432, 0.294550
1798, 0.772802, 0.130029
1804, 22.151579, 9.804626
1805, 0.468324, -0.538023
1813, 0.942347, 1.001420
1814, 2.076851, 0.617644
1817, 1.057448, 0.858552
1820, 3.441648, 0.381662
1826, 1.453050, 1.530801
1830, 0.354367, 0.204827
1831, 0.214451, 0.107865
1833, 3.380961, 1.016733
1835, 0.385479, 0.206111
1844, 1.724830, 1.107347
1846, 2.625563, 1.108342
1850, 0.376275, -0.188711
1859, 0.515550, 1.141831
1860, 1.742467, 0.882218
1861, 1.355203, 0.595111
1862, 0.499028, 0.132695
1866, 1.085718, 0.740105
1867, 0.436418, 0.746839
1868, 0.903934, 0.006224
1873, 0.336090, 0.344239
1874, 0.527347, -0.187998
1878, 0.445890, -0.020903
1883, 0.511873, 0.342471
1889, 0.899298, 0.621697
1891, 1.379771, 0.018619
1909, 7.276319, 3.408380
1911, 1.315550, 0.281936
1912, 20.986639, 19.062185
1913, 1.207716, 0.573641
1915, 1.110933, 0.111194
1916, 1.801657, 0.503486
1918, 4.209018, 0.022522
1921, 0.937765, 0.421026
1924, 2.078467, 0.701383
1936, 16.543257, 12.039796
1941, 19.980207, 3.196442
1947, 1.403139, 0.781784
1956, 0.448953, 0.176843
1961, 1.205440, 0.644720
1963, 0.383947, 0.008228
1966, 2.192612, 1.364485
1972, 22.663853, 18.201616
1973, 18.311275, 17.483791
1988, 21.587093, 18.763155
1991, 30.818306, 3.183637
1995, 0.393584, 1.272694
2002, 0.667940, 0.719149
2003, 0.750741, 0.441933
2005, 0.648792, 0.396968
2008, 0.388595, 0.160739
2010, 0.617642, 0.307512
2012, 1.242971, 0.799050
2014, 0.762064, 0.839251
2018, 0.356096, -0.088650
2031, 20.847372, 12.981062
2033, 0.689015, 3.059149
2034, 1.775747, 5.862802
2045, 0.474061, 2.170598
2046, 0.700025, 1.595534
2057, 26.325336, 14.794559
2058, 18.597904, 18.089468
2078, 12.704929, 14.351434
2084, 0.999958, 4.337775
2086, 0.879176, 4.319172
2089, 0.923209, 2.409028
2090, 7.704909, 6.744888
2098, 6.298892, 6.091403
2099, 2.907858, 3.010599
2102, 2.538247, 2.984180
2103, 1.413049, 2.491779
2106, 14.050154, 10.588324
2107, 7.567343, 7.439700
2111, 0.982420, 2.327093
2112, 0.662657, 1.852294
2118, 18.764397, 23.757597
2119, 1.583727, 2.459361
2123, 3.934043, 2.987222
2127, 0.541014, 1.224689
2130, 8.533031, 42.901714
2132, 7.874238, 8.581519
2134, 20.076223, 13.816497
2147, 22.215149, 20.015818
2149, 18.955120, 11.844499
2154, 0.567799, 0.658394
2159, 23.419901, 14.722087
2162, 0.894625, 2.584102
2172, 7.496172, 3.545353
2178, 0.445835, 0.488844
2181, 0.456844, 0.840870
2184, 1.200554, 1.229149
2215, 0.543746, 0.878874
2216, 0.278952, 0.672094
2218, 0.520582, 1.406127
2222, 3.614847, 3.391008
2223, 4.185910, 6.057881
2233, 2.602026, 1.963479
2236, 1.201727, 1.368549
2243, 2.606812, 2.299882
2244, 0.889422, 1.466353
2249, 3.078825, 2.899941
2258, 2.227067, 1.800027
2259, 1.612316, 2.899410
2266, 1.332489, 0.973213
2276, 2.223366, 1.264411
2282, 3.200603, 2.610735
2285, 8.289801, 1.423041
2287, 2.223625, 1.449991
2290, 2.847532, 2.154709
2293, 3.395066, 1.506014
2304, 3.306825, 4.440125
2306, 6.264485, 3.220160
2318, 1.187319, 1.439052
2320, 11.226024, 11.304753
2322, 1.679347, 2.332692
2329, 1.847713, 1.002799
2332, 3.143626, 1.806106
2333, 2.949486, 1.433196
2338, 10.178271, 2.633423
2339, 4.291754, 1.390213
2341, 77.855423, 49.860664
2344, 0.732186, -0.096234
2349, 0.953650, 1.315490
2350, 0.584732, 1.132901
2365, 1.839219, 0.914263
2372, 201.121246, 43.351303
2374, 82.138710, 37.937450
2375, 5.095801, 3.497801
2377, 0.890773, 0.110670
2379, 1.355740, 1.088849
2380, 191.507034, 38.101784
2381, 177.708633, 35.399887
2384, 1.779512, 1.564495
2392, 5.592853, 6.731443
2394, 10.739426, 3.488824
2398, 4.897239, 1.575085
2400, 0.839660, 0.359240
2405, 44.512157, 46.588058
2414, 53.640736, 15.514937
2417, 50.890911, 47.590179
2422, 0.903398, 1.679000
2431, 26.961975, 0.945303
2442, 131.723862, 28.853483
2446, 188.216858, 21.182161
2459, 102.906273, 11.673419
2460, 75.269875, 17.871061
2462, 187.257568, 25.866095
2466, 47.239086, 16.960203
2467, 9.527268, 1.772157
2468, 53.692188, 5.108963
2470, 7.565480, 16.526573
2478, 1.024379, 4.994338
2493, 1.639397, 2.773523
2494, 1.891429, 3.292033
2506, 1.782541, 3.429386
2507, 2.765423, 4.017670
2512, 4.285524, 2.853414
2531, 5.269555, 5.308411
2536, 0.687087, 4.756887
2550, 5.953403, 6.527302
2567, 1.505673, 2.186791
2571, 2.325504, 14.222191
2575, 4.185368, 14.344904
2576, 1.384531, 1.609267
2592, 3.987716, 2.199894
2597, 6.386295, 6.760064
2606, 1.537441, 4.135416
2608, 0.660230, 2.310634
2611, 1.872123, 2.235028
2618, 4.959769, 3.032765
2619, 2.368511, 1.575685
2621, 22.029568, 22.174509
2622, 1.478777, 2.765577
2624, 4.125512, 5.277223
2631, 17.212788, 12.955289
2633, 1.520676, 2.767076
2635, 3.089375, 1.584056
2642, 1.545244, 1.524742
2644, 1.354648, 4.446438
2650, 0.608066, 0.897793
2652, 2.361671, 2.119938
2662, 13.772134, 12.094937
2663, 3.504192, 6.878828
2664, 11.828460, 4.487475
2667, 2.403316, 2.639632
2684, 2.007844, 1.416235
2686, 8.444020, 4.728517
2692, 9.546933, 6.089849
2696, 1.014491, 3.061659
2706, 8.864449, 8.601747
2709, 5.016241, 9.986337
2710, 6.222240, 4.284571
2721, 1.831574, 1.343871
2727, 6.081170, 4.947581
2730, 1.876580, 1.733322
2732, 7.413620, 5.289821
2736, 6.125098, 4.435673
2737, 3.606682, 3.754973
2743, 20.567125, 5.756700
2768, 5.497130, 4.846355
2772, 2.589267, 3.951038
2783, 0.497115, 1.183835
2784, 0.774734, 1.515653
2793, 7.518863, 6.321965
2794, 7.388166, 7.312526
2798, 9.752591, 9.126726
2805, 2.874610, 8.834115
2807, 5.690105, 7.331951
2809, 5.794230, 8.807966
2815, 7.512903, 2.885894
2818, 2.943840, 2.212346
2821, 7.181215, 2.731164
2823, 51.247120, 36.315727
2830, 0.921811, 1.274092
2833, 0.781056, 1.872739
2836, 1.072322, 2.056865
2837, 0.871844, 1.019053
2841, 6.638475, 2.716401
2849, 2.065411, 1.630219
2855, 4.610720, 4.769964
2861, 12.503514, 2.451169
2867, 4.204172, 1.734743
2872, 6.051838, 2.622571
2882, 1.117898, 1.276231
2887, 4.224446, 3.298100
2892, 0.964470, 0.898671
2893, 1.232514, 2.155458
2894, 2.338701, 5.024995
2895, 1.044025, 1.503771
2896, 1.336519, 3.091424
2905, 1.436304, 2.897048
2910, 0.944573, 6.822761
2914, 1.458404, 2.323087
2924, 20.954121, 20.081488
2926, 32.949017, 37.666710
2930, 1.367362, 1.429330
2936, 1.866509, 1.842896
2938, 2.094576, 2.532148
2943, 1.228484, 0.882463
2954, 18.524715, 11.974822
2956, 22.483767, 28.179789
2961, 0.900688, 1.954710
2974, 0.810382, 1.015804
2979, 1.423957, 0.939795
2984, 1.878993, 1.420698
2989, 142.735641, 21.699781
3007, 9.429906, 9.859621
3019, 2.239704, 5.543613
3025, 9.389206, 10.401546
3028, 5.403338, 5.714327
3029, 5.918302, 5.165244
3030, 11.474701, 6.633923
3034, 2.673302, 1.888129
3035, 1.461467, 1.890196
3036, 1.730798, 1.758885
3045, 0.405624, 1.350279
3046, 0.820710, 2.175170
3050, 2.333780, 8.215188
3055, 0.831272, 2.131726
3057, 8.780233, 17.433111
3079, 1.196622, 2.009422
3081, 0.625031, 1.081543
3082, 3.486347, 18.006487
3084, 8.648443, 4.685057
3085, 3.142690, 3.882490
3090, 13.606806, 9.518623
3094, 1.253104, 1.784811
3099, 2.052243, 9.137229
3105, 39.309425, 6.582180
3107, 2.030229, 1.488313
3114, 0.420558, 0.485476
3118, 0.640378, 2.800840
3121, 2.669556, 6.145413
3123, 4.701363, 3.884051
3127, 4.861781, 2.332607
3132, 2.519250, 2.135499
3135, 2.286829, 4.154319
3138, 2.815059, 3.457087
3141, 3.680516, 3.533544
3146, 2.221736, 7.266965
3147, 4.509120, 4.378180
