id,target,prediction
443, 13.989277, 58.693222
449, 9.548739, 8.288930
450, 17.471855, 7.004138
457, 2.733602, 1.913380
460, 68.736435, 23.323238
463, 4.812803, 4.261340
468, 1.537652, 0.869059
471, 13.760623, 8.663593
472, 5.768431, 4.162632
478, 0.672031, 1.953284
479, 31.489595, 9.001126
485, 15.366205, 4.792824
486, 207.014282, 12.731225
495, 7.067763, 9.365078
501, 78.642616, 50.171074
506, 29.939245, 12.183930
507, 15.211449, 19.777981
511, 31.566561, 30.049812
527, 5.205817, 3.604921
528, 14.134505, 7.464429
532, 131.440536, 91.758133
533, 18.472540, 13.725660
535, 1.257863, 3.459688
544, 116.403572, 17.799488
554, 3.723285, 10.648666
555, 1.864235, 2.709333
557, 8.170709, 10.902844
564, 66.551758, 69.668419
565, 4.007401, 7.852316
567, 35.106045, 42.138054
568, 38.742840, 39.354122
572, 1.063901, 3.273395
578, 12.056229, 16.471518
581, 5.346393, 1.655158
582, 2.712738, 4.924645
594, 3.341385, 25.630564
596, 2.696653, 169.159851
598, 91.661690, 74.873909
599, 32.946083, 25.888350
601, 3.952701, 8.796143
602, 0.414807, 1.550269
605, 2.733114, 3.528072
610, 7.319720, 15.734209
611, 1.236109, 3.849650
612, 0.312195, 1.791707
621, 24.966871, 22.788687
637, 60.335255, 40.331398
642, 11.345860, 8.190613
654, 2.687945, 4.830342
670, 14.925838, 12.359310
676, 4.015171, 5.148840
678, 3.837372, 5.168213
679, 4.494329, 4.508822
680, 1.392879, 3.559813
682, 5.056736, 3.813031
685, 0.523220, 2.107014
691, 1.601776, 3.603626
693, 45.850430, 32.437496
695, 7.046428, 14.860893
700, 1.985047, 4.221817
718, 2.242286, 3.037180
727, 5.887904, 5.274302
729, 3.087334, 2.552138
734, 5.381195, 10.017897
746, 5.554245, 5.253971
755, 11.439235, 13.561230
756, 1.725242, 5.073149
759, 11.351900, 14.043596
761, 6.552744, 8.444040
764, 4.929633, 5.436684
765, 0.590523, 4.307880
776, 2.933198, 1.874458
785, 1.511625, 2.057123
789, 1.149397, 3.051012
790, 1.109145, 2.195410
794, 1.109591, 1.813112
801, 14.176481, 5.139183
807, 0.408741, 1.910608
809, 16.776529, 4.460527
810, 12.952349, 3.191796
812, 1.191511, 1.361222
817, 11.944707, 12.455897
819, 0.417969, 1.737683
829, 1.123761, 2.283182
831, 1.147414, 1.922143
838, 26.001053, 20.381598
840, 0.221996, 1.601776
859, 0.496216, 1.225916
867, 0.496636, 1.592229
874, 0.875464, 2.081405
879, 7.039419, 8.016325
887, 24.678377, 15.627600
900, 25.975124, 15.003109
903, 1.947103, 2.905311
912, 0.489721, 1.814244
927, 3.568541, 2.682846
929, 0.271991, 1.612803
930, 1.922468, 1.378137
932, 5.552058, 3.637335
937, 14.866906, 15.301994
940, 1.741760, 2.790339
944, 2.352796, 2.714588
945, 0.877413, 1.616301
952, 2.771383, 2.572566
962, 14.717824, 14.953272
969, 4.050911, 4.383036
976, 4.776228, 17.794245
990, 4.722180, 4.145401
999, 20.684713, 20.314440
1001, 22.338305, 35.392860
1003, 39.993095, 30.286680
1011, 3.872254, 5.599005
1017, 5.322598, 2.948015
1018, 1.590660, 6.392862
1023, 1.409920, 3.188066
1034, 4.034284, 4.669659
1036, 1.258554, 1.743488
1041, 13.230827, 17.633007
1044, 2.775574, 3.361837
1048, 10.341223, 7.953631
1052, 4.121448, 3.659747
1071, 47.390442, 31.438147
1074, 10.976566, 12.156199
1075, 26.208038, 36.147083
1089, 5.586347, 6.396994
1090, 2.174284, 3.813124
1091, 4.755060, 4.456821
1094, 2.450138, 5.047801
1100, 1.731505, 1.766079
1103, 2.813202, 2.940625
1105, 1.462134, 3.151429
1114, 8.282980, 7.272169
1124, 6.573502, 6.533145
1128, 3.374422, 3.848417
1133, 3.102434, 4.337118
1134, 1.519442, 3.270288
1146, 12.650993, 9.416349
1149, 0.845006, 4.819379
1151, 5.594911, 5.624953
1157, 3.393327, 3.531836
1173, 1.988515, 2.105466
1174, 2.256234, 2.425616
1177, 0.958115, 2.842857
1178, 2.044209, 2.567018
1187, 9.942456, 3.772799
1188, 3.854898, 4.294331
1196, 16.387203, 13.473309
1198, 13.335052, 8.739986
1206, 2.941292, 7.054561
1211, 1.268871, 4.541870
1216, 14.585399, 12.132172
1222, 13.182090, 16.591068
1225, 6.016790, 11.812144
1226, 19.371990, 19.913305
1228, 11.943873, 5.704045
1233, 8.870505, 9.887974
1235, 7.319120, 7.259858
1237, 5.005556, 5.141176
1239, 17.052481, 18.793070
1242, 10.670864, 14.296825
1251, 11.716308, 12.472795
1253, 10.953959, 11.901881
1255, 11.688288, 13.676901
1261, 0.565621, 1.211950
1264, 1.070520, 2.387634
1272, 1.437634, 3.802010
1278, 2.622990, 6.347383
1288, 3.275501, 4.300953
1289, 0.678112, 1.751225
1299, 1.915683, 3.432095
1302, 3.087126, 2.363950
1317, 1.322706, 1.865168
1322, 1.757614, 1.926782
1336, 28.706034, 21.484652
1338, 22.476734, 16.591688
1340, 1.218210, 5.397911
1344, 28.591410, 27.554121
1357, 25.535913, 21.494335
1359, 14.107637, 13.384029
1366, 11.821530, 13.304819
1373, 18.690247, 20.476011
1376, 14.858241, 13.672304
1377, 22.591728, 25.619820
1378, 12.764450, 13.669481
1385, 13.898050, 14.563272
1391, 19.451233, 13.125591
1393, 16.312750, 7.811954
1397, 23.009079, 21.022236
1407, 13.130176, 12.262955
1411, 18.855907, 20.561167
1412, 21.872137, 20.313192
1419, 11.299903, 7.112054
1421, 6.066221, 5.879495
1425, 2.173120, 2.538312
1426, 17.268959, 8.763716
1427, 2.589109, 3.537410
1444, 0.803593, 2.756732
1447, 0.836224, 1.719725
1450, 0.575420, 1.249650
1451, 1.979120, 2.415896
1459, 0.949274, 2.349638
1462, 0.502456, 1.633411
1468, 2.186797, 1.789477
1472, 0.879007, 2.672944
1474, 4.794590, 5.756969
1477, 21.180319, 9.248805
1480, 0.403006, 1.402320
1483, 0.262693, 1.860210
1488, 0.565244, 1.251031
1505, 18.302090, 15.527981
1506, 21.217356, 21.753662
1511, 3.742331, 1.901165
1512, 0.888408, 17.565798
1536, 0.844926, 1.811551
1537, 0.556207, 1.349457
1545, 0.338695, 2.063837
1554, 29.369688, 28.098167
1556, 3.658089, 3.611057
1559, 2.839334, 2.971644
1563, 0.714374, 1.471525
1565, 2.483245, 2.755860
1572, 22.689201, 3.217450
1577, 35.496204, 34.095028
1578, 6.288825, 12.291304
1582, 20.280312, 25.331329
1587, 19.839375, 36.376293
1590, 17.210943, 17.476265
1609, 1.065454, 2.071206
1610, 1.457555, 2.007684
1613, 0.783653, 2.079194
1618, 4.337733, 32.255791
1621, 1.630944, 2.019733
1626, 0.494327, 1.799383
1628, 1.238639, 2.063989
1632, 1.143777, 1.665365
1650, 10.639756, 31.679968
1651, 28.300158, 58.631275
1653, 15.100204, 31.556026
1665, 1.167411, 1.522014
1677, 1.176935, 2.074742
1681, 0.713624, 1.301555
1703, 0.184164, 1.101839
1709, 4.151375, 9.974092
1710, 60.617393, 47.292149
1711, 2.239497, 1.994215
1718, 8.084898, 4.728825
1720, 2.281890, 1.740989
1725, 10.642934, 12.174740
1726, 7.905601, 12.868284
1730, 9.512678, 23.834726
1731, 6.890906, 9.275826
1732, 4.065523, 3.543513
1736, 16.378035, 10.142422
1738, 8.713689, 26.253242
1741, 2.829127, 9.165298
1742, 13.816036, 30.456738
1744, 4.710178, 8.374798
1747, 29.291431, 38.862545
1760, 39.275749, 40.459736
1763, 0.278946, 1.276983
1767, 0.813086, 1.275729
1770, 1.019296, 1.459835
1783, 1.537690, 1.970026
1786, 3.023380, 4.629468
1791, 0.858554, 1.114429
1800, 0.383087, 1.945460
1807, 4.660437, 2.813864
1809, 1.946633, 2.693990
1818, 0.666335, 1.569733
1825, 1.184106, 2.595545
1840, 0.631369, 1.639186
1849, 0.944851, 1.416121
1877, 0.756056, 1.578902
1880, 19.212101, 15.704914
1882, 2.699239, 1.840662
1885, 0.306058, 1.208660
1898, 1.454534, 2.212941
1907, 1.202101, 1.848120
1914, 1.208679, 1.471870
1925, 1.339485, 1.891459
1926, 3.987020, 2.369727
1929, 1.279821, 2.353697
1933, 0.652963, 2.242889
1937, 0.685506, 1.515790
1938, 0.406928, 1.708089
1940, 0.888449, 1.700728
1945, 0.630475, 2.091163
1948, 1.480898, 2.506632
1949, 1.473242, 1.680664
1950, 1.015282, 1.740883
1951, 0.406390, 2.026755
1953, 0.931824, 1.265534
1954, 0.853372, 1.497944
1957, 0.343641, 1.259494
1960, 0.571073, 1.160865
1962, 0.706372, 1.439456
1964, 1.457160, 1.717530
1965, 0.335363, 1.126101
1971, 33.444729, 27.103069
1979, 15.964476, 35.152863
1983, 13.400273, 8.493366
1993, 17.285278, 14.506446
1999, 0.501228, 0.975367
2004, 0.315245, 1.189737
2013, 0.950050, 2.644667
2019, 0.806567, 2.358698
2020, 0.506647, 2.081782
2023, 0.490282, 1.975930
2029, 23.371895, 20.558500
2030, 21.988869, 11.856255
2032, 27.212557, 21.526564
2040, 0.576192, 1.744909
2044, 8.618876, 7.133976
2050, 16.655207, 12.201962
2051, 19.288183, 18.254923
2054, 18.088316, 20.802927
2092, 11.393675, 8.883728
2095, 2.688905, 3.584833
2108, 1.179498, 1.906992
2110, 3.077663, 3.932266
2115, 8.841619, 9.665296
2117, 1.559343, 4.386740
2120, 8.033777, 5.003006
2121, 0.892644, 1.249347
2129, 12.728227, 11.438732
2144, 5.173351, 3.340068
2166, 0.482190, 2.098133
2170, 0.321040, 1.164115
2175, 0.996895, 1.838084
2176, 1.102146, 1.410113
2179, 0.708492, 1.760253
2188, 5.180435, 6.811505
2194, 6.571370, 7.031482
2195, 4.946602, 3.849719
2202, 2.877893, 3.052957
2203, 5.234375, 6.126171
2206, 6.217260, 4.805459
2208, 3.801302, 1.710216
2209, 0.651036, 0.893138
2210, 7.212424, 6.500628
2213, 1.952998, 2.054878
2225, 5.548247, 3.900386
2226, 1.535435, 2.538915
2229, 3.021520, 3.138273
2230, 2.936793, 4.402864
2240, 2.598012, 2.030970
2247, 2.045519, 1.922720
2250, 3.304004, 4.390903
2260, 0.908138, 1.649551
2263, 2.906175, 3.298942
2268, 4.758152, 3.028946
2270, 4.748258, 6.009941
2274, 1.674635, 2.889703
2279, 1.924113, 2.126047
2281, 0.372561, 2.228198
2283, 2.206386, 3.145381
2284, 0.261621, 0.805510
2289, 4.994369, 4.672221
2291, 0.636169, 1.667241
2292, 2.838704, 1.951117
2297, 0.748930, 2.797829
2299, 6.217662, 6.657097
2302, 16.031294, 21.267574
2308, 2.861467, 3.180718
2316, 5.633840, 12.790253
2328, 879.606628, 66.361595
2345, 104.973259, 96.637878
2353, 0.873136, 1.180234
2354, 0.762155, 1.950151
2356, 1.311490, 1.373173
2357, 3.891530, 2.260696
2360, 60.300003, 46.122448
2366, 1161.453857, 158.543304
2370, 0.208898, 0.900885
2376, 3.023003, 2.240378
2378, 25.719307, 21.415445
2382, 13.367173, 10.621061
2390, 2.773847, 3.700638
2399, 62.242611, 51.334213
2404, 49.899944, 44.172192
2406, 18.999313, 114.972168
2411, 1.293318, 3.785749
2412, 0.830678, 3.625163
2424, 6.199164, 2.787205
2425, 1.471781, 1.503976
2429, 1.719733, 2.326616
2430, 1.573323, 4.040963
2438, 6.929677, 4.812124
2441, 12.030479, 4.087838
2452, 15.630636, 14.638288
2453, 10.265030, 5.498957
2458, 5.546622, 3.065110
2477, 1.166968, 5.800692
2480, 0.443826, 1.340734
2481, 0.996667, 23.822830
2484, 0.228792, 1.534918
2486, 4.594688, 3.297807
2488, 2.423864, 2.462596
2495, 3.211893, 3.230806
2498, 1.309954, 2.886389
2499, 1.350762, 4.300166
2505, 1.766586, 3.377601
2510, 1.301375, 2.419572
2514, 2.053915, 2.941335
2516, 1.324091, 1.341743
2534, 1.274362, 2.062782
2541, 2.677574, 2.652327
2543, 26.247410, 50.014023
2549, 5.957483, 16.370787
2555, 0.672181, 1.606750
2562, 1.572187, 2.328293
2564, 4.675256, 6.141065
2566, 2.080968, 4.320478
2570, 18.372663, 17.549023
2573, 3.005627, 1.696636
2579, 0.693228, 2.077101
2593, 1.052013, 1.911072
2596, 4.637111, 6.603197
2599, 1.068004, 2.517927
2600, 7.159326, 5.524267
2605, 1.810797, 5.214581
2610, 1.466552, 2.073427
2620, 6.254943, 4.136727
2627, 7.343152, 7.198447
2630, 0.670480, 2.068533
2647, 0.972974, 2.021304
2653, 6.347390, 3.251967
2654, 9.448652, 20.899244
2655, 0.764484, 1.938235
2657, 4.137832, 8.026985
2659, 1.694424, 1.852679
2668, 11.530120, 12.141287
2673, 11.664731, 5.694648
2677, 12.617140, 17.717939
2681, 3.334117, 3.793001
2685, 2.036442, 2.197363
2691, 1.414855, 1.838240
2697, 1.606179, 2.378873
2707, 0.988189, 1.946949
2722, 1.053550, 2.780477
2723, 4.445154, 4.045850
2725, 6.126847, 4.345720
2728, 15.811598, 12.586368
2746, 3.159692, 2.446863
2750, 18.964832, 5.199952
2753, 4.382970, 2.827212
2755, 3.763495, 9.915543
2760, 1.357000, 3.146811
2762, 3.071399, 2.404518
2766, 1.211322, 1.153484
2771, 5.830380, 3.972572
2779, 4.453242, 8.317849
2781, 1.714471, 2.601343
2787, 0.682523, 0.705792
2803, 3.862207, 3.448048
2813, 10.743484, 3.296108
2817, 4.616774, 4.175795
2835, 5.577881, 3.596593
2838, 1.168709, 5.566362
2843, 1.213601, 2.278449
2844, 2.319985, 1.367316
2850, 1.801229, 3.428781
2852, 1.509092, 2.783387
2860, 1.347116, 2.757134
2862, 0.302600, 1.115687
2865, 48.485886, 29.372679
2873, 0.987220, 1.273570
2876, 0.924585, 3.158411
2877, 50.742435, 9.760014
2883, 1.322604, 2.449087
2885, 1.592337, 2.078137
2891, 1.880215, 2.714039
2897, 2.703532, 2.833052
2900, 0.266990, 1.141361
2906, 1.341261, 1.561600
2913, 9.762596, 3.401857
2917, 1.385939, 1.571883
2920, 0.689731, 1.221572
2927, 51.993523, 31.679903
2928, 23.341230, 27.225706
2931, 2.176960, 2.767705
2952, 35.950405, 37.909977
2955, 1.445096, 3.295930
2957, 1.577283, 1.951381
2964, 0.452408, 1.322357
2965, 0.746270, 1.490292
2967, 0.880498, 3.928055
2972, 0.441842, 0.827720
2982, 1.092638, 1.632074
2988, 1.051323, 1.364821
2994, 1.391754, 2.024006
2995, 2.013390, 4.217535
2996, 0.245317, 1.426310
2999, 11.023954, 8.994624
3004, 11.025712, 8.137892
3009, 7.446708, 7.098577
3012, 9.911193, 9.012346
3015, 11.568948, 8.422649
3023, 2.706093, 5.090388
3026, 16.943092, 13.466176
3033, 3.963032, 5.505042
3039, 11.741220, 4.648535
3042, 2.525883, 2.828046
3043, 2.097613, 2.983108
3044, 2.321093, 7.722339
3049, 9.185716, 10.226904
3052, 40.463726, 14.763346
3060, 4.356189, 12.057178
3062, 3.013376, 3.854964
3069, 7.765582, 20.808916
3088, 6.613917, 8.385044
3093, 1.719914, 1.739696
3096, 9.656001, 6.096236
3102, 1.857811, 1.414428
3103, 0.676464, 1.497452
3104, 4.032255, 11.300373
3116, 1.489417, 3.037525
3129, 1.872331, 4.243649
3131, 11.223021, 21.549887
3139, 1.249472, 3.138629
3143, 2.866119, 11.036789
3145, 0.918254, 3.031670
